status,bed,bath,acre_lot,city,state,zip_code,house_size,prev_sold_date,price
for_sale,6,7,0.25,Dorado,Puerto Rico,646,5500,,9995000
for_sale,3,1,0.07,Carolina,Puerto Rico,985,1000,,102000
for_sale,3,2,,Bayamon,Puerto Rico,961,2164,,225000
for_sale,3,1,0.08,Bayamon,Puerto Rico,959,900,,113000
for_sale,,,0.97,Juana Diaz,Puerto Rico,795,,,90000
for_sale,3,2,,Bayamon,Puerto Rico,959,1195,,150000
for_sale,3,1,0.29,San Juan,Puerto Rico,918,3530,,195000
for_sale,3,2,0.08,Caguas,Puerto Rico,725,902,,111000
for_sale,4,4,0.08,Toa Baja,Puerto Rico,949,2800,,249000
for_sale,5,3,0.09,Guaynabo,Puerto Rico,969,1559,,224900
for_sale,,,0.61,San Juan,Puerto Rico,926,,,60000
for_sale,4,2,0.11,Dorado,Puerto Rico,646,1820,,245000
for_sale,3,2,0.09,Carolina,Puerto Rico,983,1574,,180000
for_sale,9,3,0.16,Guaynabo,Puerto Rico,966,2674,,500000
for_sale,3,3,,San Juan,Puerto Rico,926,1602,,188000
for_sale,8,4,0.08,Toa Baja,Puerto Rico,949,3000,,269000
for_sale,3,3,,Dorado,Puerto Rico,646,4341,,19950000
for_sale,5,4,0.08,San Juan,Puerto Rico,907,1898,,875000
for_sale,,,0.13,Guaynabo,Puerto Rico,,2000,,560000
for_sale,1,2,,San Juan,Puerto Rico,907,1074,,975000
for_sale,3,2,0.15,San Juan,Puerto Rico,926,1100,,180000
for_sale,2,3,,Carolina,Puerto Rico,979,1445,,695000
for_sale,4,2,0.05,San Juan,Puerto Rico,926,2100,,215000
for_sale,5,3,0.05,San Juan,Puerto Rico,901,2700,,3200000
for_sale,2,3,,Carolina,Puerto Rico,979,,,725000
for_sale,,1,,Carolina,Puerto Rico,979,495,,358000
for_sale,4,4,,Carolina,Puerto Rico,979,3400,,695000
for_sale,2,2,,Carolina,Puerto Rico,979,1138,,569000
for_sale,4,2,0.11,San Juan,Puerto Rico,926,1623,,223000
for_sale,3,2,1.21,San Sebastian,Puerto Rico,685,1100,,92000
for_sale,5,2,0.25,Morovis,Puerto Rico,687,1620,,60000
for_sale,4,1,0.14,Bayamon,Puerto Rico,956,1100,,70000
for_sale,2,2,0.26,Trujillo Alto,Puerto Rico,976,2770,,105000
for_sale,3,1,,Canovanas,Puerto Rico,729,813,,49900
for_sale,3,1,0.06,Caguas,Puerto Rico,725,868,,69000
for_sale,6,2,0.09,Guaynabo,Puerto Rico,969,1440,,185000
for_sale,3,2,0.06,Dorado,Puerto Rico,646,1200,,97000
for_sale,3,2,0.07,Carolina,Puerto Rico,987,1600,,95000
for_sale,3,2,0.59,Mayaguez,Puerto Rico,680,2000,,165000
for_sale,3,1,0.08,Carolina,Puerto Rico,982,900,,115000
for_sale,4,2,0.05,Rio Grande,Puerto Rico,738,1113,,44000
for_sale,2,2,,San Juan,Puerto Rico,925,900,,99000
for_sale,4,4,0.07,Loiza,Puerto Rico,772,1561,,90000
for_sale,3,2,0.1,Juncos,Puerto Rico,777,1000,,185000
for_sale,5,4,1.4,Bayamon,Puerto Rico,956,4956,,1200000
for_sale,5,3,1.22,Carolina,Puerto Rico,987,3872,,275000
for_sale,3,2,,Caguas,Puerto Rico,725,1625,9/15/2021,159000
for_sale,3,3,0.11,Bayamon,Puerto Rico,957,1341,,216000
for_sale,3,2,0.07,Bayamon,Puerto Rico,958,871,,130000
for_sale,4,4,0.13,Salinas,Puerto Rico,751,1500,,225000
for_sale,3,2,1.09,Naguabo,Puerto Rico,718,2229,,385000
for_sale,5,7,0.53,San Juan,Puerto Rico,926,4111,,383500
for_sale,3,2,0.1,Bayamon,Puerto Rico,956,1100,,170000
for_sale,3,2,,Trujillo Alto,Puerto Rico,976,979,,135000
for_sale,,1,,Carolina,Puerto Rico,,594,,285000
for_sale,3,2,,Cayey,Puerto Rico,736,2109,,177000
for_sale,3,1,,San Juan,Puerto Rico,925,805,,77000
for_sale,3,2,,San Juan,Puerto Rico,909,1769,,1450000
for_sale,,1,,Carolina,Puerto Rico,979,504,,179000
for_sale,3,2,0.23,Guaynabo,Puerto Rico,971,3385,,545000
for_sale,4,3,0.22,San Juan,Puerto Rico,926,2780,,585000
for_sale,2,3,0.15,San Juan,Puerto Rico,926,2000,,189900
for_sale,3,2,,San Juan,Puerto Rico,926,1250,,245000
for_sale,,6,0.11,San Juan,Puerto Rico,926,5482,,396000
for_sale,4,2,0.12,Guaynabo,Puerto Rico,969,1824,,525000
for_sale,4,4,0.26,San Juan,Puerto Rico,926,3600,,1200000
for_sale,6,6,,Carolina,Puerto Rico,979,6300,,2400000
for_sale,4,3,0.3,San Juan,Puerto Rico,926,2900,,975000
for_sale,2,2,,San Juan,Puerto Rico,911,1914,,1260000
for_sale,3,2,,San Juan,Puerto Rico,907,1500,,690000
for_sale,,,0.2,Dorado,Puerto Rico,646,,,879000
for_sale,3,1,0.08,Rio Grande,Puerto Rico,745,951,,86000
for_sale,3,1,0.09,Aguada,Puerto Rico,602,900,,74000
for_sale,4,2,0.08,Bayamon,Puerto Rico,957,2000,,178000
for_sale,3,1,0.06,San Juan,Puerto Rico,921,730,,76600
for_sale,3,1,,San Juan,Puerto Rico,924,921,,75000
for_sale,3,1,,Carolina,Puerto Rico,987,934,,100000
for_sale,3,2,0.08,San Juan,Puerto Rico,924,3670,,145000
for_sale,3,2,,Carolina,Puerto Rico,987,1350,,160000
for_sale,7,4,0.29,Guaynabo,Puerto Rico,966,3900,,385000
for_sale,4,2,0.07,Carolina,Puerto Rico,983,1200,,150000
for_sale,3,1,0.06,San Juan,Puerto Rico,921,880,,140000
for_sale,3,2,0.09,Catano,Puerto Rico,692,1007,,154150
for_sale,3,1,,San Juan,Puerto Rico,961,517,,85000
for_sale,3,2,0.04,Carolina,Puerto Rico,979,982,,164900
for_sale,4,3,0.23,Dorado,Puerto Rico,646,3337,,1775000
for_sale,3,1,,Bayamon,Puerto Rico,956,1027,,116000
for_sale,4,5,0.21,Dorado,Puerto Rico,646,5000,,2849000
for_sale,3,3,,Dorado,Puerto Rico,646,3095,,4600000
for_sale,5,2,0.49,Aguas Buenas,Puerto Rico,703,3400,,695000
for_sale,4,3,0.1,Trujillo Alto,Puerto Rico,976,2984,,360000
for_sale,3,1,0.16,Cayey,Puerto Rico,737,800,,90000
for_sale,3,2,,Canovanas,Puerto Rico,729,1135,,90000
for_sale,4,2,0.21,Dorado,Puerto Rico,646,999,,850000
for_sale,4,2,0.08,Carolina,Puerto Rico,982,1255,,94000
for_sale,2,1,,San Juan,Puerto Rico,921,1053,,145000
for_sale,,1,,San Juan,Puerto Rico,907,508,,350000
for_sale,8,6,0.06,San Juan,Puerto Rico,913,1800,,275000
for_sale,1,1,,San Juan,Puerto Rico,901,480,,249000
for_sale,3,1,,San Juan,Puerto Rico,926,666,,50000
for_sale,3,2,,San Juan,Puerto Rico,926,1500,,229000
for_sale,3,2,0.15,San Juan,Puerto Rico,926,2000,,395000
for_sale,3,2,0.24,San Juan,Puerto Rico,926,1779,,390000
for_sale,4,2,,San Juan,Puerto Rico,918,2733,,525000
for_sale,3,3,,San Juan,Puerto Rico,907,2900,,1050000
for_sale,1,1,,Carolina,Puerto Rico,979,691,,350000
for_sale,3,3,,San Juan,Puerto Rico,907,2497,,3300000
for_sale,,,1.21,San Juan,Puerto Rico,926,,,180000
for_sale,7,10,0.17,San Juan,Puerto Rico,913,4800,,3000000
for_sale,3,2,0.11,San Juan,Puerto Rico,926,1476,,250000
for_sale,4,3,0.06,San Juan,Puerto Rico,907,2628,,620000
for_sale,3,2,,Carolina,Puerto Rico,987,1200,,699000
for_sale,,,24.28,Canovanas,Puerto Rico,729,,,300000
for_sale,4,2,0.08,Guaynabo,Puerto Rico,965,1072,,89000
for_sale,3,1,0.07,Toa Baja,Puerto Rico,949,950,,63800
for_sale,3,2,282.71,San Lorenzo,Puerto Rico,754,1295,,130000
for_sale,4,2,0.08,Toa Alta,Puerto Rico,953,1650,,157500
for_sale,4,1,0.1,Guaynabo,Puerto Rico,969,1200,,115000
for_sale,3,2,0.05,Rio Grande,Puerto Rico,745,1587,,99000
for_sale,1,1,,Carolina,Puerto Rico,983,616,,57000
for_sale,3,2,0.08,Bayamon,Puerto Rico,956,2555,,145000
for_sale,4,1,0.13,Mayaguez,Puerto Rico,680,1400,,165000
for_sale,3,1,0.44,Toa Alta,Puerto Rico,954,1332,,115000
for_sale,3,2,0.03,Toa Baja,Puerto Rico,949,,,117000
for_sale,2,1,,San Juan,Puerto Rico,923,845,,100000
for_sale,5,3,0.04,Bayamon,Puerto Rico,959,1900,,100000
for_sale,3,1,0.08,Caguas,Puerto Rico,725,1000,,120000
for_sale,3,2,,Carolina,Puerto Rico,987,1218,,160000
for_sale,1,1,,San Juan,Puerto Rico,924,673,,97000
for_sale,4,4,0.14,Caguas,Puerto Rico,727,3311,,675000
for_sale,3,2,,San Juan,Puerto Rico,918,1297,,175000
for_sale,8,6,0.07,San Juan,Puerto Rico,907,3400,,385000
for_sale,1,1,,San Juan,Puerto Rico,909,672,,359000
for_sale,2,2,,San Juan,Puerto Rico,909,2564,,450000
for_sale,1,1,,San Juan,Puerto Rico,924,600,,86000
for_sale,3,3,0.11,San Juan,Puerto Rico,926,1996,,190000
for_sale,5,3,0.1,San Juan,Puerto Rico,917,3995,,450000
for_sale,,,0.59,Rio Grande,Puerto Rico,745,,,35000
for_sale,3,2,0.08,Aguada,Puerto Rico,602,1200,,265000
for_sale,4,2,0.13,Toa Baja,Puerto Rico,949,2700,,480000
for_sale,3,3,,San Juan,Puerto Rico,901,3621,,3900000
for_sale,4,2,,Guaynabo,Puerto Rico,969,1360,,275000
for_sale,4,4,0.31,Caguas,Puerto Rico,726,3947,,769000
for_sale,4,3,0.5,Guaynabo,Puerto Rico,926,4000,,450000
for_sale,1,1,,San Juan,Puerto Rico,909,609,,369000
for_sale,4,3,0.19,Dorado,Puerto Rico,646,2500,,1325000
for_sale,3,2,0.27,Dorado,Puerto Rico,646,2200,,465000
for_sale,4,3,0.1,Guaynabo,Puerto Rico,969,2500,,399000
for_sale,1,1,,Carolina,Puerto Rico,979,905,,400000
for_sale,6,4,0.27,San Juan,Puerto Rico,926,4210,,1225000
for_sale,3,2,,Guaynabo,Puerto Rico,969,1790,,475000
for_sale,2,1,,San Juan,Puerto Rico,907,1152,,620000
for_sale,4,2,0.11,San Juan,Puerto Rico,926,3141,,575000
for_sale,3,2,,Carolina,Puerto Rico,979,1451,,1500000
for_sale,4,2,0.29,San Juan,Puerto Rico,926,2615,,388000
for_sale,2,1,0.08,Dorado,Puerto Rico,646,700,,59200
for_sale,1,1,0.18,Canovanas,Puerto Rico,729,586,,29000
for_sale,2,2,0.11,Dorado,Puerto Rico,646,800,,55000
for_sale,3,1,0.06,San Juan,Puerto Rico,924,692,,59850
for_sale,4,5,1.98,Dorado,Puerto Rico,646,7000,,11500000
for_sale,3,2,,Bayamon,Puerto Rico,961,1224,,135000
for_sale,3,2,0.04,Bayamon,Puerto Rico,956,1156,,110000
for_sale,3,2,0.08,Bayamon,Puerto Rico,956,1050,,95000
for_sale,3,2,,Trujillo Alto,Puerto Rico,976,1380,,155000
for_sale,3,2,0.08,Caguas,Puerto Rico,725,1150,,152000
for_sale,4,2,0.59,Aguas Buenas,Puerto Rico,703,2000,,235000
for_sale,3,1,,San Juan,Puerto Rico,924,906,,79900
for_sale,3,2,,Bayamon,Puerto Rico,961,1129,,95000
for_sale,3,4,0.99,Dorado,Puerto Rico,646,3500,,5000000
for_sale,3,2,,Juana Diaz,Puerto Rico,795,1000,,75000
for_sale,2,2,,San Juan,Puerto Rico,926,909,,135000
for_sale,3,1,0.1,Bayamon,Puerto Rico,956,1000,,149000
for_sale,7,5,0.12,San Juan,Puerto Rico,917,2395,,230000
for_sale,4,3,0.14,Guaynabo,Puerto Rico,966,2132,,370000
for_sale,6,4,0.1,Toa Alta,Puerto Rico,953,2600,,65000
for_sale,2,2,,San Juan,Puerto Rico,909,2169,,990000
for_sale,3,2,0.5,Bayamon,Puerto Rico,961,1894,,500000
for_sale,3,2,,Loiza,Puerto Rico,745,1239,,240000
for_sale,4,2,10.76,Aguadilla,Puerto Rico,603,547,,300000
for_sale,4,2,0.07,San Juan,Puerto Rico,926,2027,,499000
for_sale,7,4,0.5,Guaynabo,Puerto Rico,969,3673,,650000
for_sale,6,5,0.22,Guaynabo,Puerto Rico,969,2830,,450000
for_sale,3,2,,Carolina,Puerto Rico,949,1410,,126000
for_sale,2,3,0.05,Santurce,Puerto Rico,907,1924,,1685000
for_sale,5,6,0.11,San Juan,Puerto Rico,907,3253,,425000
for_sale,2,1,,Guaynabo,Puerto Rico,921,1000,,175000
for_sale,3,3,0.52,Dorado,Puerto Rico,646,1500,,575000
for_sale,3,2,,San Juan,Puerto Rico,909,1345,,879000
for_sale,3,2,0.1,Dorado,Puerto Rico,646,1800,,550000
for_sale,4,4,0.19,San Juan,Puerto Rico,926,3089,,799900
for_sale,5,3,0.1,San Juan,Puerto Rico,911,2391,,1250000
for_sale,,,0.05,San Juan,Puerto Rico,915,6900,,660000
for_sale,2,1,,San Juan,Puerto Rico,907,1147,,600000
for_sale,,,0.32,Toa Baja,Puerto Rico,949,,,24900
for_sale,2,2,,San Juan,Puerto Rico,907,1930,,1150000
for_sale,,,0.46,Gurabo,Puerto Rico,778,,,125000
for_sale,,,0.6,Cidra,Puerto Rico,739,,,125000
for_sale,4,2,0.11,Canovanas,Puerto Rico,729,1228,,61000
for_sale,5,2,0.1,Guaynabo,Puerto Rico,965,1655,,59900
for_sale,5,5,0.07,Carolina,Puerto Rico,983,3303,,159900
for_sale,3,3,0.08,Carolina,Puerto Rico,982,1056,,60000
for_sale,4,2,0.07,San Juan,Puerto Rico,924,1224,,120000
for_sale,3,3,0.3,Toa Alta,Puerto Rico,953,2400,,270000
for_sale,,,10.76,Vega Baja,Puerto Rico,693,2886,,249900
for_sale,3,1,0.07,Rio Grande,Puerto Rico,745,932,,115000
for_sale,7,6,0.06,Carolina,Puerto Rico,985,3000,,164000
for_sale,3,2,0.08,Toa Baja,Puerto Rico,949,1900,,229900
for_sale,4,3,0.3,San Juan,Puerto Rico,926,1500,,174900
for_sale,4,2,0.1,San Juan,Puerto Rico,926,1321,,150000
for_sale,4,3,0.05,San Juan,Puerto Rico,926,1312,,188000
for_sale,3,2,0.33,Gurabo,Puerto Rico,794,1190,,204000
for_sale,5,3,340,Catano,Puerto Rico,962,2300,,285000
for_sale,3,2,,Guaynabo,Puerto Rico,969,1566,,189999
for_sale,3,2,,Carolina,Puerto Rico,979,1379,,179000
for_sale,3,2,0.42,Gurabo,Puerto Rico,778,2000,,295000
for_sale,3,2,,Guaynabo,Puerto Rico,965,1500,,255000
for_sale,3,1,0.09,Guaynabo,Puerto Rico,969,1000,,185000
for_sale,4,2,0.08,Canovanas,Puerto Rico,729,,,369000
for_sale,3,1,,San Juan,Puerto Rico,926,889,,122900
for_sale,,,0.15,Toa Alta,Puerto Rico,953,,,25000
for_sale,4,2,0.12,Mayaguez,Puerto Rico,682,1300,,90000
for_sale,2,1,0.1,Bayamon,Puerto Rico,956,730,,156000
for_sale,5,5,0.32,San Juan,Puerto Rico,927,6000,,2275000
for_sale,1,1,,San Juan,Puerto Rico,907,664,,191000
for_sale,7,6,1.08,San Juan,Puerto Rico,969,7246,,3200000
for_sale,4,2,0.07,Toa Baja,Puerto Rico,949,2400,,420000
for_sale,3,3,0.13,Carolina,Puerto Rico,979,2100,,750000
for_sale,3,4,,Old San Juan,Puerto Rico,901,3900,,4250000
for_sale,6,7,0.26,Guaynabo,Puerto Rico,966,7037,,3000000
for_sale,12,9,0.18,Bayamon,Puerto Rico,959,850,,450000
for_sale,1,1,,San Juan,Puerto Rico,909,718,,359000
for_sale,3,3,,San Juan,Puerto Rico,901,3900,,3950000
for_sale,4,3,0.12,Dorado,Puerto Rico,646,2490,,895000
for_sale,2,1,,San Juan,Puerto Rico,907,702,,317000
for_sale,1,1,,San Juan,Puerto Rico,907,812,,450000
for_sale,2,2,,Dorado,Puerto Rico,646,1172,,1125000
for_sale,4,3,,San Juan,Puerto Rico,907,3000,,2975000
for_sale,1,1,0.07,San Juan,Puerto Rico,995,4180,,410000
for_sale,,6,,San Juan,Puerto Rico,907,5530,,2500000
for_sale,3,2,0.57,Guayama,Puerto Rico,784,1000,,67000
for_sale,5,3,0.03,Aibonito,Puerto Rico,705,2400,,74900
for_sale,3,2,0.27,Bayamon,Puerto Rico,959,1390,,118800
for_sale,4,2,0.09,Carolina,Puerto Rico,979,1600,,114000
for_sale,4,2,0.34,San Lorenzo,Puerto Rico,754,1100,,185000
for_sale,3,2,,Trujillo Alto,Puerto Rico,976,992,,85000
for_sale,3,1,0.08,Arroyo,Puerto Rico,714,900,,66500
for_sale,3,2,,Guaynabo,Puerto Rico,969,1436,,185000
for_sale,5,2,0.2,Rio Grande,Puerto Rico,754,800,,150000
for_sale,3,2,,Guaynabo,Puerto Rico,969,1285,,150000
for_sale,3,2,0.15,Bayamon,Puerto Rico,957,1197,,110000
for_sale,5,2,0.08,Carolina,Puerto Rico,987,1700,,101000
for_sale,3,1,0.12,Bayamon,Puerto Rico,957,810,,85800
for_sale,4,2,0.11,Toa Alta,Puerto Rico,693,2030,,182000
for_sale,2,1,0.05,Catano,Puerto Rico,962,1025,,56700
for_sale,4,3,0.12,Mayaguez,Puerto Rico,680,2143,,199900
for_sale,3,1,0.3,San Juan,Puerto Rico,924,900,,93300
for_sale,3,2,0.09,Juncos,Puerto Rico,777,1160,,120000
for_sale,3,2,0.1,Trujillo Alto,Puerto Rico,976,1050,,127000
for_sale,3,2,,Bayamon,Puerto Rico,957,1300,,117500
for_sale,3,2,,Carolina,Puerto Rico,983,1454,,139000
for_sale,4,2,0.09,San Juan,Puerto Rico,926,1000,,145000
for_sale,7,5,0.09,San Juan,Puerto Rico,924,2321,,139000
for_sale,7,3,0.09,Caguas,Puerto Rico,925,2087,,85000
for_sale,3,2,0.04,Bayamon,Puerto Rico,956,1039,,79000
for_sale,2,1,,Bayamon,Puerto Rico,956,699,,65000
for_sale,3,1,0.05,Catano,Puerto Rico,962,872,,73000
for_sale,5,5,0.13,Guaynabo,Puerto Rico,969,3240,,550000
for_sale,3,2,0.06,Toa Alta,Puerto Rico,,1126,,110100
for_sale,2,1,,San Juan,Puerto Rico,925,807,,105000
for_sale,,,0.58,Caguas,Puerto Rico,725,,,18900
for_sale,6,3,0.07,San Juan,Puerto Rico,920,1841,,95000
for_sale,3,1,,Caguas,Puerto Rico,725,907,,89000
for_sale,,,0.12,Guayama,Puerto Rico,784,,,25000
for_sale,3,1,,San Juan,Puerto Rico,918,1106,,125000
for_sale,6,4,0.12,San Juan,Puerto Rico,911,2295,,1820000
for_sale,,,2.57,Naranjito,Puerto Rico,719,,,75000
for_sale,,,1.46,Cabo Rojo,Puerto Rico,623,,,150000
for_sale,3,2,,Trujillo Alto,Puerto Rico,967,1200,,98500
for_sale,,,0.31,Guaynabo,Puerto Rico,971,,,140000
for_sale,2,1,,Carolina,Puerto Rico,630,830,,59200
for_sale,,,4.97,Caguas,Puerto Rico,726,,,3400000
for_sale,6,1,0.21,San Juan,Puerto Rico,920,756,,80000
for_sale,3,2,0.02,Juncos,Puerto Rico,777,720,,69900
for_sale,6,4,0.25,Bayamon,Puerto Rico,961,2705,,127600
for_sale,7,4,0.12,Cayey,Puerto Rico,736,3800,,210000
for_sale,4,3,0.16,Guaynabo,Puerto Rico,969,2308,,319900
for_sale,4,2,0.04,San Juan,Puerto Rico,915,1357,,96000
for_sale,,,3.88,Cayey,Puerto Rico,736,,,65000
for_sale,2,1,3.4,Trujillo Alto,Puerto Rico,926,850,,74900
for_sale,5,3,0.26,Canovanas,Puerto Rico,729,3401,,218000
for_sale,3,2,,Bayamon,Puerto Rico,961,1453,,135000
for_sale,3,2,1.15,Toa Baja,Puerto Rico,949,1166,,110000
for_sale,,,0.32,Caguas,Puerto Rico,725,,,50000
for_sale,7,5,0.5,Caguas,Puerto Rico,725,3312,,302400
for_sale,1,1,0.09,Toa Baja,Puerto Rico,949,3767,,85000
for_sale,2,2,0.97,Rio Grande,Puerto Rico,745,1441,,195000
for_sale,3,2,0.13,Bayamon,Puerto Rico,956,1300,,127000
for_sale,3,2,,Bayamon,Puerto Rico,956,1224,,135000
for_sale,3,2,0.11,Guaynabo,Puerto Rico,969,1896,,265000
for_sale,2,1,0.07,Caguas,Puerto Rico,725,953,,110000
for_sale,3,2,,Loiza,Puerto Rico,772,1168,,225000
for_sale,3,2,,Loiza,Puerto Rico,745,1300,,150000
for_sale,6,3,0.25,San Juan,Puerto Rico,926,5700,,1750000
for_sale,4,3,,Guaynabo,Puerto Rico,969,1660,,210000
for_sale,3,1,,San Juan,Puerto Rico,924,722,,85000
for_sale,8,6,0.12,San Juan,Puerto Rico,909,4111,,850000
for_sale,3,1,0.09,Caguas,Puerto Rico,725,920,,142500
for_sale,3,2,,Guaynabo,Puerto Rico,969,1228,,200000
for_sale,4,3,0.12,San Juan,Puerto Rico,907,3750,,749000
for_sale,3,2,,Loiza,Puerto Rico,745,1459,,150000
for_sale,8,7,0.07,San Juan,Puerto Rico,907,2500,,750000
for_sale,,,3.22,San Lorenzo,Puerto Rico,754,,,90000
for_sale,,,0.28,Caguas,Puerto Rico,727,,,60000
for_sale,,,6.02,San Juan,Puerto Rico,926,,,498000
for_sale,5,2,0.97,San Juan,Puerto Rico,926,3500,,900000
for_sale,6,5,0.15,San Juan,Puerto Rico,913,3210,,950000
for_sale,,,0.8,Guaynabo,Puerto Rico,971,,,85000
for_sale,,,0.73,San Juan,Puerto Rico,926,,,325000
for_sale,,,41.71,Gurabo,Puerto Rico,778,,,645000
for_sale,,,4.86,Dorado,Puerto Rico,646,,,800000
for_sale,,,31.16,Cayey,Puerto Rico,737,,,250000
for_sale,,,0.61,Canovanas,Puerto Rico,729,,,120000
for_sale,,,74.84,Gurabo,Puerto Rico,778,,,950000
for_sale,3,2,0.3,Caguas,Puerto Rico,725,1777,,66000
for_sale,3,2,0.93,Carolina,Puerto Rico,979,1200,,90000
for_sale,2,1,0.09,Toa Baja,Puerto Rico,949,1035,,55000
for_sale,6,2,1.46,Aibonito,Puerto Rico,705,2026,,149995
for_sale,3,2,,Trujillo Alto,Puerto Rico,976,1181,,105000
for_sale,3,2,,Loiza,Puerto Rico,772,1405,,200000
for_sale,4,3,0.25,Aguas Buenas,Puerto Rico,703,2440,,285000
for_sale,3,2,,San Juan,Puerto Rico,926,1204,,119000
for_sale,6,3,0.22,Bayamon,Puerto Rico,956,1240,,195000
for_sale,4,2,0.48,Guaynabo,Puerto Rico,965,1700,,285000
for_sale,4,2,0.09,Bayamon,Puerto Rico,956,1254,,104200
for_sale,6,4,0.1,Mayaguez,Puerto Rico,680,2130,,143000
for_sale,3,2,0.08,Carolina,Puerto Rico,979,777,,123900
for_sale,4,2,0.07,San Juan,Puerto Rico,920,1200,,200000
for_sale,4,3,0.1,Guaynabo,Puerto Rico,966,2700,,250000
for_sale,3,2,0.07,San Juan,Puerto Rico,698,1100,,220000
for_sale,3,2,,Loiza,Puerto Rico,772,1208,,160000
for_sale,3,2,,Guaynabo,Puerto Rico,969,952,,115000
for_sale,3,2,,Guaynabo,Puerto Rico,969,1228,,200000
for_sale,3,2,,Guaynabo,Puerto Rico,969,1102,,120600
for_sale,3,1,0.04,San Juan,Puerto Rico,926,900,,110000
for_sale,3,2,0.08,Carolina,Puerto Rico,985,1200,,155000
for_sale,3,1,,San Juan,Puerto Rico,926,809,,69000
for_sale,2,2,,San Juan,Puerto Rico,927,1008,,179000
for_sale,3,1,,Caguas,Puerto Rico,727,892,,78000
for_sale,,,0.1,Guayama,Puerto Rico,784,,,28500
for_sale,,,0.86,Ceiba,Puerto Rico,735,,,49000
for_sale,4,2,0.08,Loiza,Puerto Rico,,1080,,139900
for_sale,5,3,0.5,Guaynabo,Puerto Rico,966,5600,,1800000
for_sale,3,1,,San Juan,Puerto Rico,920,806,,120000
for_sale,3,1,0.1,San Juan,Puerto Rico,913,1065,,350000
for_sale,3,2,0.18,San Juan,Puerto Rico,926,1200,,385000
for_sale,,,0.15,Juncos,Puerto Rico,777,,,30000
for_sale,4,3,0.12,Guaynabo,Puerto Rico,966,1700,,410000
for_sale,,,0.67,Guaynabo,Puerto Rico,969,,,110000
for_sale,3,2,0.04,San Juan,Puerto Rico,901,3176,,1600000
for_sale,,,0.26,Cidra,Puerto Rico,739,,,50000
for_sale,,,0.97,Cayey,Puerto Rico,737,,,83000
for_sale,,,8.9,San Juan,Puerto Rico,928,,,300000
for_sale,,,1.33,Guaynabo,Puerto Rico,971,,,120000
for_sale,,,47.26,Comerio,Puerto Rico,782,,,470000
for_sale,,,0.87,Carolina,Puerto Rico,987,,,700000
for_sale,4,3,0.09,Fajardo,Puerto Rico,738,3500,,112500
for_sale,3,2,2.57,Carolina,Puerto Rico,983,1264,,68100
for_sale,4,2,0.25,Canovanas,Puerto Rico,729,1274,,78100
for_sale,3,1,1.33,Rio Grande,Puerto Rico,745,843,,72700
for_sale,4,2,0.15,Vega Alta,Puerto Rico,692,6458,,105000
for_sale,3,1,0.8,Guayama,Puerto Rico,784,952,,75000
for_sale,3,2,0.55,Trujillo Alto,Puerto Rico,976,1816,,140000
for_sale,3,2,0.97,Gurabo,Puerto Rico,778,906,,76000
for_sale,2,1,0.11,Loiza,Puerto Rico,772,924,,62000
for_sale,3,1,0.05,Dorado,Puerto Rico,646,816,,95600
for_sale,3,1,0.04,Carolina,Puerto Rico,982,600,,40000
for_sale,3,5,0.39,Bayamon,Puerto Rico,959,2608,,295000
for_sale,7,5,0.51,Carolina,Puerto Rico,982,1777,,187000
for_sale,3,1,,Carolina,Puerto Rico,987,1032,,86000
for_sale,7,4,0.69,Toa Alta,Puerto Rico,972,2106,,103000
for_sale,4,2,0.08,Bayamon,Puerto Rico,956,1822,,83500
for_sale,3,1,0.15,Toa Alta,Puerto Rico,953,2092,,70000
for_sale,2,1,,Bayamon,Puerto Rico,961,721,,75000
for_sale,2,1,0.06,San Juan,Puerto Rico,915,616,,43000
for_sale,5,3,0.37,Bayamón,Puerto Rico,957,3154,,495000
for_sale,2,1,0.07,Aguas Buenas,Puerto Rico,703,683,,77500
for_sale,2,1,0.15,San Juan,Puerto Rico,909,598,,215000
for_sale,3,3,0.1,Cayey,Puerto Rico,736,1700,,190000
for_sale,3,2,0.29,Caguas,Puerto Rico,725,1152,,110100
for_sale,4,4,0.06,San Juan,Puerto Rico,911,2634,,495000
for_sale,3,2,,Trujillo Alto,Puerto Rico,976,1200,,120000
for_sale,6,3,0.08,Bayamon,Puerto Rico,956,1625,,125000
for_sale,4,2,0.08,Bayamon,Puerto Rico,959,1480,,175000
for_sale,3,2,0.07,Trujillo Alto,Puerto Rico,926,900,,114900
for_sale,3,2,,Toa Alta,Puerto Rico,953,1318,,105100
for_sale,4,2,0.08,Guayama,Puerto Rico,784,1050,,106000
for_sale,3,2,,Toa Baja,Puerto Rico,949,1300,,72900
for_sale,3,2,,San Juan,Puerto Rico,926,1265,,128300
for_sale,3,1,0.08,Carolina,Puerto Rico,985,857,,99900
for_sale,3,2,,San Juan,Puerto Rico,926,997,,99000
for_sale,2,2,,San Juan,Puerto Rico,913,895,,295000
for_sale,7,6,0.32,Trujillo Alto,Puerto Rico,976,5508,,1100000
for_sale,3,1,,San Juan,Puerto Rico,926,850,,89000
for_sale,1,1,,San Juan,Puerto Rico,920,577,,95500
for_sale,,,0.19,San Juan,Puerto Rico,926,,,165000
for_sale,5,2,0.08,Bayamon,Puerto Rico,958,2000,,135300
for_sale,,,1.32,Bayamon,Puerto Rico,961,,,100000
